x	y	z	value	use	f_bg	f_signal_count	f_peak_signal	f_x	f_y	f_z	f_sigma_lateral	f_sigma_axial	f_status	f_error	f_corr
472.000000	1276.000000	13.000000	5217.021484	0.000000	289.122833	878839.500000	87341.187500	471.827789	1276.362915	12.638463	1.203308	0.441232	27.000000	-7570851.500000	0.854129
1681.000000	889.000000	12.000000	5214.617188	0.000000	158.196304	846120.625000	66574.242188	1680.585205	888.825867	12.171083	1.216840	0.544991	27.000000	-7241061.500000	0.851993
899.000000	1434.000000	14.000000	5195.502441	0.000000	385.088928	922449.500000	59397.718750	899.299866	1434.158691	14.042482	1.310161	0.574452	27.000000	-7709391.000000	0.855218
1151.000000	1298.000000	12.000000	5193.189453	0.000000	89.203568	808939.312500	74715.710938	1150.813721	1297.703003	12.278388	1.156015	0.514408	27.000000	-7070564.000000	0.862166
1297.000000	1551.000000	17.000000	5185.736328	0.000000	416.018341	1152209.000000	62104.097656	1296.916504	1550.572510	16.462765	1.254608	0.748385	27.000000	-9747300.000000	0.829091
1088.000000	916.000000	12.000000	5179.540527	0.000000	149.645660	942311.000000	72487.257812	1087.535645	916.254639	12.383879	1.279350	0.504294	27.000000	-8129606.000000	0.822379
1200.000000	1397.000000	12.000000	5156.910645	0.000000	183.850769	894067.687500	108567.781250	1199.548218	1396.828003	12.466124	1.098857	0.433029	27.000000	-7924436.000000	0.786760
1147.000000	1573.000000	12.000000	5143.514648	0.000000	90.514923	796360.000000	76677.625000	1146.913574	1573.128174	12.311064	1.162641	0.487843	27.000000	-6962290.500000	0.881279
441.000000	365.000000	18.000000	5059.763672	0.000000	1551.506714	1844352.500000	35769.406250	441.363556	364.722870	17.470694	1.802880	1.007231	27.000000	-15802962.000000	0.897312
1402.000000	1437.000000	17.000000	5056.432617	0.000000	1008.387390	1453234.625000	35050.210938	1401.578125	1436.751953	16.826878	1.805290	0.807758	27.000000	-11963975.000000	0.868784
1397.000000	129.000000	12.000000	5039.131348	0.000000	386.824524	936196.000000	79280.640625	1397.017212	128.543335	12.376989	1.183216	0.535552	27.000000	-7958056.000000	0.827913
1354.000000	1120.000000	12.000000	5003.746582	0.000000	212.983200	876693.562500	81316.132812	1354.396240	1120.106323	12.415305	1.200654	0.474860	27.000000	-7587162.500000	0.841371
806.000000	1707.000000	13.000000	4970.239258	0.000000	348.350708	902085.687500	98483.367188	805.912292	1707.349854	12.552043	1.198928	0.404602	27.000000	-7736146.500000	0.836897
1185.000000	1000.000000	12.000000	4966.939941	0.000000	126.476723	862058.125000	86061.148438	1185.354736	999.625366	12.433441	1.173470	0.461866	27.000000	-7513133.000000	0.813890
879.000000	1223.000000	12.000000	4947.825195	0.000000	157.845657	905102.687500	84949.429688	879.073608	1222.528320	12.463518	1.251887	0.431655	27.000000	-7855622.000000	0.812999
1483.000000	1424.000000	19.000000	4896.681152	0.000000	1007.086670	1289486.250000	40693.609375	1483.348389	1423.536499	18.934242	1.526581	0.863338	27.000000	-11044090.000000	0.907708
323.000000	69.000000	21.000000	4892.699219	0.000000	2308.402832	1906649.125000	30050.205078	323.562164	69.215157	21.029276	1.795320	1.249884	27.000000	-18147968.000000	0.863191
872.000000	927.000000	13.000000	4891.405762	0.000000	0.000000	813662.187500	25134.667969	872.000000	927.000000	13.000000	1.509405	0.902173	27.000000	-6726272.500000	0.833228
89.000000	89.000000	13.000000	4859.763672	0.000000	494.452728	884818.875000	55905.671875	89.160904	88.871368	12.928676	1.332828	0.565692	27.000000	-7216111.000000	0.854861
1442.000000	1402.000000	14.000000	4852.296875	0.000000	934.555054	1283506.625000	40379.500000	1442.306641	1402.078125	14.254865	1.548696	0.841463	27.000000	-11003263.000000	0.912054
233.000000	620.000000	13.000000	4824.939941	0.000000	454.465515	836377.937500	73298.390625	232.672729	619.741089	12.782944	1.189238	0.512272	27.000000	-6949581.500000	0.841134
1523.000000	154.000000	12.000000	4823.764648	0.000000	235.401489	823915.875000	65211.617188	1522.717651	154.471420	12.217867	1.195592	0.561206	27.000000	-6964064.500000	0.843719
1166.000000	1928.000000	14.000000	4815.067871	0.000000	556.846741	958148.687500	70991.085938	1166.033813	1928.096802	13.617114	1.219262	0.576455	27.000000	-8013748.500000	0.860327
1390.000000	1398.000000	15.000000	4796.922363	0.000000	783.984314	1307758.625000	38412.769531	1389.992798	1398.434204	14.631631	1.649134	0.794823	27.000000	-10680893.000000	0.854104
1061.000000	969.000000	13.000000	4777.804688	0.000000	306.970703	852387.687500	78843.523438	1060.582275	968.857300	12.612092	1.210198	0.468693	27.000000	-7236557.000000	0.838664
967.000000	373.000000	12.000000	4773.332520	0.000000	0.000000	929884.250000	28724.859375	967.000000	373.000000	12.000000	1.509405	0.902173	27.000000	-7579033.500000	0.823530
433.000000	9.000000	23.000000	4746.023438	0.000000	741.630371	1395752.250000	32749.289062	432.782959	9.543114	23.257814	1.771145	0.862638	27.000000	-11306734.000000	0.803016
1178.000000	964.000000	12.000000	4722.932129	0.000000	60.155293	746904.562500	69843.250000	1178.295044	964.430420	12.298208	1.185508	0.483128	27.000000	-6458368.500000	0.846851
113.000000	1090.000000	13.000000	4712.508301	0.000000	142.604080	707559.250000	69292.109375	113.409180	1090.378784	12.965369	1.108424	0.527712	27.000000	-6088025.500000	0.821211
1735.000000	854.000000	12.000000	4705.183594	0.000000	182.657227	759223.437500	66068.906250	1734.636108	854.120667	12.237432	1.179040	0.524863	27.000000	-6439384.000000	0.862473
661.000000	1456.000000	13.000000	4699.869141	0.000000	320.656525	835552.437500	73259.726562	661.147705	1456.026733	12.614662	1.218517	0.487725	27.000000	-7056037.500000	0.853996
1199.000000	848.000000	12.000000	4694.045410	0.000000	53.729916	762752.187500	72356.390625	1198.729492	847.736023	12.366769	1.186571	0.475389	27.000000	-6600771.000000	0.844200
1538.000000	1406.000000	14.000000	4675.131348	0.000000	1516.370605	1587226.250000	27655.800781	1537.523315	1406.098145	13.740368	2.115292	0.814408	27.000000	-12910918.000000	0.771590
1869.000000	1047.000000	12.000000	4671.116211	0.000000	163.958221	726441.750000	62257.265625	1868.556274	1046.969116	12.126611	1.197536	0.516611	27.000000	-6194861.000000	0.848348
1416.000000	1342.000000	14.000000	4668.233398	0.000000	1172.901123	1369199.375000	40963.707031	1415.779419	1342.483887	14.429538	1.579316	0.850863	27.000000	-11679983.000000	0.816536
1251.000000	1578.000000	14.000000	4655.570312	0.000000	491.926086	1013395.875000	51556.175781	1250.986816	1578.014282	14.393660	1.421886	0.617304	27.000000	-8369373.500000	0.838602
7.000000	60.000000	13.000000	4645.915527	0.000000	545.704285	859220.125000	56688.531250	6.753357	59.737896	12.865795	1.345345	0.531707	27.000000	-6976594.500000	0.831116
143.000000	560.000000	13.000000	4636.218262	0.000000	514.749756	818967.812500	80013.101562	142.835587	559.920837	12.677139	1.163759	0.479855	27.000000	-6764072.000000	0.859006
1864.000000	611.000000	12.000000	4616.135254	0.000000	299.431335	805212.875000	66562.687500	1864.339600	611.137817	12.303863	1.213649	0.521463	27.000000	-6750599.000000	0.863353
1715.000000	2039.000000	12.000000	4612.022949	0.000000	249.005920	745324.125000	60891.312500	1714.703247	2039.243408	12.066689	1.191195	0.547714	27.000000	-6272952.500000	0.854902
446.000000	375.000000	15.000000	4606.560547	0.000000	2467.103516	1936972.250000	24126.546875	445.454620	374.820984	14.974624	2.215214	1.038788	27.000000	-17262798.000000	0.814452
1186.000000	412.000000	12.000000	4600.057617	0.000000	302.610626	855359.625000	73505.460938	1186.155396	412.058594	12.443764	1.203866	0.509803	27.000000	-7227435.500000	0.836203
930.000000	493.000000	15.000000	4590.099121	0.000000	723.228210	1267237.875000	37124.031250	930.175049	493.673157	15.350554	1.643955	0.801961	27.000000	-10254453.000000	0.801318
388.000000	1919.000000	13.000000	4583.419434	0.000000	325.048645	849370.687500	74904.867188	387.613190	1919.323486	12.589303	1.156278	0.538509	27.000000	-7206167.500000	0.804044
942.000000	378.000000	12.000000	4563.518555	0.000000	0.000000	861851.625000	26623.277344	942.000000	378.000000	12.000000	1.509405	0.902173	27.000000	-7002123.000000	0.826020
525.000000	864.000000	13.000000	4555.503418	0.000000	462.022583	846461.625000	86306.867188	524.754578	863.888367	12.589167	1.301346	0.367711	27.000000	-6996522.500000	0.854938
1268.000000	885.000000	12.000000	4544.033691	0.000000	164.017975	786896.312500	85358.781250	1267.926270	884.615417	12.439144	1.173234	0.425236	27.000000	-6764821.500000	0.826112
1523.000000	850.000000	12.000000	4541.031738	0.000000	106.342400	789203.875000	53499.992188	1523.120361	849.488708	12.255569	1.332583	0.527445	27.000000	-6642359.500000	0.848747
1390.000000	1350.000000	16.000000	4532.779297	0.000000	550.948303	1280499.125000	34149.457031	1389.882202	1349.502930	15.511160	1.612713	0.915402	27.000000	-10428124.000000	0.881426
422.000000	1351.000000	13.000000	4519.814941	0.000000	188.942368	765625.375000	65786.179688	422.232391	1351.496582	12.684950	1.190210	0.521632	27.000000	-6498585.000000	0.845408
909.000000	1608.000000	12.000000	4517.256836	0.000000	217.444580	839871.437500	86368.273438	908.708496	1607.938110	12.497649	1.183616	0.440725	27.000000	-7222021.500000	0.802036
484.000000	1178.000000	13.000000	4508.036621	0.000000	168.057327	743106.500000	84116.820312	484.368958	1177.541748	12.612603	1.109128	0.455968	27.000000	-6425902.000000	0.818240
2016.000000	660.000000	12.000000	4483.525391	0.000000	303.264740	728452.875000	63215.816406	2016.245728	659.866516	12.060833	1.145900	0.557201	27.000000	-6054843.000000	0.869159
1813.000000	1422.000000	12.000000	4478.283691	0.000000	190.040588	713009.312500	58831.464844	1812.580200	1421.900391	12.113614	1.179930	0.552718	27.000000	-6011876.500000	0.846975
466.000000	1644.000000	13.000000	4464.910156	0.000000	216.134048	760426.562500	66482.203125	466.008270	1643.506470	12.672314	1.190024	0.512827	27.000000	-6434189.500000	0.850083
1871.000000	1325.000000	12.000000	4460.063477	0.000000	140.741913	701749.937500	61168.906250	1870.449707	1324.865356	12.104133	1.133412	0.567030	27.000000	-5968983.000000	0.850773
1763.000000	864.000000	12.000000	4454.330078	0.000000	176.208908	696272.812500	59913.593750	1762.878174	864.416687	12.032022	1.156337	0.551843	27.000000	-5845881.000000	0.858759
432.000000	2021.000000	13.000000	4447.430664	0.000000	202.662033	735240.937500	67463.609375	431.639069	2021.217529	12.678436	1.193529	0.485763	27.000000	-6225465.500000	0.852225
303.000000	33.000000	22.000000	4445.840820	0.000000	1227.375854	1378081.000000	30993.242188	303.249725	33.393650	21.702864	1.681515	0.998474	27.000000	-12076278.000000	0.907051
865.000000	917.000000	13.000000	4443.965820	0.000000	231.475586	786016.312500	85286.851562	865.268982	917.151489	12.560201	1.191033	0.412508	27.000000	-6640511.500000	0.855171
94.000000	204.000000	13.000000	4442.599121	0.000000	411.371307	824517.062500	55238.847656	93.962410	204.496704	12.793677	1.268906	0.588608	27.000000	-6715528.000000	0.832197
166.000000	77.000000	14.000000	4431.971191	0.000000	927.483887	1069988.000000	56573.375000	165.834961	76.693764	14.330304	1.318389	0.690892	27.000000	-8592931.000000	0.834134
209.000000	1146.000000	13.000000	4425.628906	0.000000	179.338135	694019.125000	68005.585938	208.610901	1145.915405	12.760105	1.132512	0.505210	27.000000	-5903066.000000	0.858240
839.000000	1730.000000	12.000000	4424.796387	0.000000	324.323273	845806.437500	101009.609375	838.526184	1730.291260	12.496084	1.146657	0.404363	27.000000	-7257264.500000	0.762336
852.000000	609.000000	13.000000	4402.837891	0.000000	213.446701	839655.875000	55037.820312	851.768860	609.014587	12.595384	1.349986	0.531510	27.000000	-6955397.500000	0.855045
149.000000	1074.000000	13.000000	4390.970703	0.000000	398.612732	793154.125000	59143.476562	148.623657	1073.590942	12.799043	1.246841	0.547720	27.000000	-6548289.000000	0.845234
864.000000	2038.000000	14.000000	4384.950195	0.000000	643.117065	985831.062500	43098.582031	863.801147	2038.481567	13.899835	1.438266	0.702088	27.000000	-7926581.000000	0.902657
805.000000	2038.000000	17.000000	4373.754883	0.000000	440.515930	875525.875000	46514.535156	804.965088	2037.487427	16.814190	1.257989	0.755191	27.000000	-7088578.500000	0.875831
517.000000	751.000000	13.000000	4370.798340	0.000000	0.000000	693345.812500	21417.998047	517.000000	751.000000	13.000000	1.509405	0.902173	27.000000	-5623050.500000	0.883099
1500.000000	446.000000	12.000000	4370.426758	0.000000	174.457230	763497.312500	55983.117188	1499.524902	446.144775	12.258898	1.227023	0.575142	27.000000	-6380306.000000	0.850612
417.000000	140.000000	14.000000	4360.502441	0.000000	1818.851074	1427070.625000	29107.876953	417.632355	140.564774	14.362657	1.873215	0.887136	27.000000	-13127978.000000	0.805164
1395.000000	1189.000000	13.000000	4344.269043	0.000000	74.592476	686297.375000	53981.511719	1394.838379	1188.611328	12.820388	1.217350	0.544712	27.000000	-5819066.000000	0.866096
1562.000000	1403.000000	13.000000	4338.012695	0.000000	643.593872	1153780.625000	33231.847656	1561.430298	1402.715820	12.729257	1.638539	0.821080	27.000000	-9296413.000000	0.885275
347.000000	51.000000	20.000000	4329.942383	0.000000	1973.801025	1469333.500000	26021.566406	346.567078	50.716797	20.076485	1.944551	0.948153	27.000000	-13420220.000000	0.894983
723.000000	1494.000000	12.000000	4327.096680	0.000000	164.973404	799071.625000	74385.539062	723.414246	1494.238403	12.476109	1.204826	0.469871	27.000000	-6842307.000000	0.785795
645.000000	2005.000000	13.000000	4325.636230	0.000000	174.716660	723281.125000	58516.359375	645.407715	2004.786865	13.249151	1.189913	0.554281	27.000000	-6077886.000000	0.839505
607.000000	1653.000000	13.000000	4312.159180	0.000000	403.866516	757014.750000	109917.812500	606.881104	1653.338379	12.557716	1.085749	0.370943	27.000000	-6402674.000000	0.830585
77.000000	909.000000	13.000000	4300.627441	0.000000	392.762726	738113.750000	59067.664062	76.790749	908.972534	13.078816	1.203478	0.547806	27.000000	-6003648.500000	0.868379
1454.000000	461.000000	12.000000	4282.979980	0.000000	212.225296	703006.875000	57880.652344	1454.200684	460.608917	12.143964	1.175368	0.558224	27.000000	-5849502.500000	0.863424
1587.000000	1262.000000	12.000000	4276.495605	0.000000	79.172020	709435.875000	53053.839844	1586.710205	1261.621216	12.229746	1.221974	0.568594	27.000000	-5996148.500000	0.869375
1507.000000	131.000000	12.000000	4270.894531	0.000000	459.103302	834798.125000	92643.187500	1507.211914	130.647186	12.466180	1.231839	0.377042	27.000000	-6956430.500000	0.808841
425.000000	137.000000	17.000000	4268.970703	0.000000	1170.904907	1435681.625000	26471.322266	425.415253	137.831329	16.850431	1.944249	0.910980	27.000000	-11489778.000000	0.882574
1750.000000	2003.000000	12.000000	4266.253906	0.000000	376.823578	758136.750000	64443.898438	1749.725586	2003.387451	12.250915	1.151367	0.563467	27.000000	-6301750.500000	0.857125
309.000000	1069.000000	13.000000	4257.355957	0.000000	227.710678	693983.125000	67875.203125	309.337067	1068.895508	12.690029	1.161345	0.481333	27.000000	-5848535.500000	0.850843
1223.000000	638.000000	12.000000	4247.953125	0.000000	87.083168	726729.125000	66710.539062	1222.686890	638.241821	12.404497	1.173813	0.502007	27.000000	-6205262.000000	0.848712
992.000000	1177.000000	12.000000	4244.662109	0.000000	83.519997	731595.625000	66002.781250	992.423096	1177.279419	12.400154	1.190312	0.496727	27.000000	-6267202.000000	0.820014
354.000000	1717.000000	13.000000	4234.335938	0.000000	328.576508	748062.562500	55620.023438	354.172302	1717.144653	12.757241	1.227796	0.566480	27.000000	-6150116.500000	0.886174
2040.000000	350.000000	12.000000	4223.960449	0.000000	255.381042	796126.437500	43199.988281	2039.757324	349.839935	12.215055	1.460063	0.548890	27.000000	-6491651.000000	0.824950
1151.000000	1976.000000	13.000000	4218.300781	0.000000	272.095398	761755.312500	68641.703125	1151.500977	1976.187866	13.396472	1.131684	0.550183	27.000000	-6437511.500000	0.816205
80.000000	893.000000	13.000000	4213.825195	0.000000	310.980988	750136.687500	56121.316406	79.749329	893.376343	12.784202	1.229277	0.561621	27.000000	-6128640.000000	0.854376
967.000000	609.000000	13.000000	4205.763184	0.000000	340.104309	729251.875000	69483.359375	967.424316	608.672119	13.259681	1.121074	0.530222	27.000000	-6036974.500000	0.794649
1111.000000	980.000000	13.000000	4194.314941	0.000000	45.750999	696694.937500	83502.687500	1110.520386	980.025818	12.549098	1.100497	0.437416	27.000000	-6071870.000000	0.801697
1774.000000	693.000000	12.000000	4187.498535	0.000000	155.496857	680039.062500	56404.441406	1773.585327	692.652222	12.088210	1.165480	0.563562	27.000000	-5682445.000000	0.842981
601.000000	962.000000	13.000000	4182.577148	0.000000	0.000000	680928.062500	21034.406250	601.000000	962.000000	13.000000	1.509405	0.902173	27.000000	-5496084.000000	0.873058
1429.000000	1450.000000	12.000000	4182.050781	0.000000	637.953308	1089778.625000	42170.777344	1429.518799	1449.440430	12.429296	1.465534	0.763950	27.000000	-8865894.000000	0.809617
204.000000	505.000000	13.000000	4177.137207	0.000000	358.540894	755891.687500	60193.597656	204.351700	505.244812	12.688345	1.236174	0.521772	27.000000	-6179523.000000	0.844910
105.000000	137.000000	16.000000	4170.325195	0.000000	564.025940	966732.000000	47182.070312	105.561150	137.570450	16.184505	1.279066	0.795194	27.000000	-7774603.500000	0.813801
196.000000	192.000000	17.000000	4153.817383	0.000000	610.894470	952500.375000	41820.195312	196.373734	192.205612	17.061792	1.363680	0.777650	27.000000	-7552796.000000	0.922672
685.000000	1254.000000	13.000000	4148.336914	0.000000	178.608093	768516.625000	77091.929688	685.264954	1254.258179	12.502568	1.185969	0.450016	27.000000	-6562049.500000	0.791313
871.000000	556.000000	13.000000	4146.304688	0.000000	0.000000	784463.062500	24232.681641	871.000000	556.000000	13.000000	1.509405	0.902173	27.000000	-6292769.000000	0.818966
548.000000	258.000000	13.000000	4129.959961	0.000000	349.018738	750845.687500	63299.128906	548.224670	258.074768	12.641083	1.204545	0.519083	27.000000	-6154228.000000	0.858239
967.000000	2030.000000	14.000000	4125.467285	0.000000	309.752380	775780.187500	49208.152344	967.476440	2029.757080	14.085296	1.245124	0.645664	27.000000	-6340571.500000	0.879800
1734.000000	1246.000000	12.000000	4115.841797	0.000000	183.713638	665376.562500	51202.433594	1733.747559	1246.385742	12.091988	1.238236	0.538146	27.000000	-5541470.000000	0.825209
1103.000000	1334.000000	12.000000	4099.808105	0.000000	78.843933	632056.250000	65328.593750	1103.125977	1334.416748	12.285080	1.084006	0.522780	27.000000	-5435533.000000	0.844943
1391.000000	509.000000	12.000000	4094.681641	0.000000	125.263680	641017.062500	68265.078125	1391.293335	508.537933	12.282990	1.085709	0.505795	27.000000	-5456034.000000	0.824023
1150.000000	267.000000	12.000000	4074.599365	0.000000	167.056671	698346.937500	58722.867188	1149.679443	267.193085	12.326138	1.162162	0.559063	27.000000	-5835487.000000	0.857049
1131.000000	449.000000	12.000000	4071.015869	0.000000	175.406235	666463.062500	60410.734375	1131.033447	449.101440	12.318724	1.172272	0.509725	27.000000	-5563873.500000	0.874323
463.000000	108.000000	18.000000	4059.597168	0.000000	1605.678833	1407703.625000	26575.617188	463.265808	108.348175	17.569315	1.786507	1.053777	27.000000	-13022332.000000	0.861897
1390.000000	111.000000	12.000000	4043.413574	0.000000	543.647461	771676.125000	70094.500000	1389.677612	110.805161	12.345961	1.152247	0.526490	27.000000	-6294593.500000	0.836551
361.000000	93.000000	13.000000	4027.418701	0.000000	1948.727783	1313092.375000	25629.744141	361.237488	92.715652	13.234229	1.905687	0.895732	27.000000	-12468234.000000	0.860105
1156.000000	853.000000	12.000000	4019.264404	0.000000	574.469360	904212.625000	49477.500000	1155.582275	852.998657	12.417731	1.447718	0.553637	27.000000	-7306842.500000	0.776302
1856.000000	978.000000	12.000000	4016.868164	0.000000	203.405853	771542.500000	32550.748047	1855.864990	978.259705	12.090258	1.635496	0.562639	27.000000	-6202611.500000	0.772023
1576.000000	1038.000000	12.000000	4009.171631	0.000000	137.068604	678862.875000	45425.488281	1575.701782	1037.614990	12.143129	1.332344	0.534540	27.000000	-5612818.500000	0.820661
204.000000	1338.000000	13.000000	4006.025146	0.000000	264.584381	768597.250000	52674.015625	204.400009	1337.557617	12.664891	1.244900	0.597810	27.000000	-6349312.500000	0.812673
19.000000	1166.000000	13.000000	3988.282227	0.000000	269.238831	645632.062500	57607.078125	18.616539	1166.172485	13.004972	1.146117	0.541728	27.000000	-5331770.500000	0.842846
1904.000000	399.000000	12.000000	3986.329834	0.000000	252.989853	644850.750000	53466.179688	1904.160278	399.114899	12.101307	1.176779	0.552994	27.000000	-5278717.500000	0.866971
1502.000000	1468.000000	20.000000	3981.204590	0.000000	858.350952	1175365.875000	27806.162109	1501.952148	1467.862549	19.818560	1.605071	1.041775	27.000000	-10061259.000000	0.951577
328.000000	699.000000	13.000000	3976.096436	0.000000	277.021118	652339.062500	60883.585938	327.597107	699.143799	12.871933	1.107413	0.554733	27.000000	-5343824.500000	0.841205
1999.000000	214.000000	12.000000	3969.731934	0.000000	239.091141	636868.687500	57386.269531	1998.661133	213.784286	12.042867	1.127761	0.554036	27.000000	-5252367.500000	0.843687
395.000000	125.000000	20.000000	3964.187500	0.000000	858.910034	1332684.250000	27331.109375	395.501007	125.202751	19.759258	1.720540	1.045853	27.000000	-10587401.000000	0.905322
104.000000	1354.000000	13.000000	3951.267578	0.000000	160.755280	638754.375000	54712.640625	104.079185	1354.050415	12.756212	1.120983	0.589900	27.000000	-5309879.500000	0.896644
561.000000	916.000000	13.000000	3950.959473	0.000000	0.000000	716717.687500	22139.976562	561.000000	916.000000	13.000000	1.509405	0.902173	27.000000	-5710306.500000	0.861028
63.000000	939.000000	13.000000	3943.824219	0.000000	230.772934	673340.687500	51789.753906	63.403996	938.877197	12.824984	1.188084	0.584826	27.000000	-5475972.500000	0.866836
1147.000000	1380.000000	12.000000	3931.780518	0.000000	76.888153	653156.500000	53904.250000	1147.107544	1380.444092	12.315048	1.202281	0.532247	27.000000	-5514852.500000	0.853382
757.000000	1972.000000	14.000000	3928.474365	0.000000	282.862549	721844.312500	55577.632812	756.965210	1971.657593	13.639178	1.166418	0.606129	27.000000	-5947807.000000	0.862593
1282.000000	454.000000	17.000000	3909.839844	0.000000	360.832825	837554.500000	46553.718750	1282.182007	454.255432	17.296509	1.238441	0.744798	27.000000	-6772195.500000	0.872100
1828.000000	411.000000	12.000000	3896.723389	0.000000	201.841446	712246.125000	50148.152344	1827.675049	411.034668	12.346590	1.278225	0.551938	27.000000	-5850370.000000	0.852961
1114.000000	1558.000000	16.000000	3889.728271	0.000000	195.527298	661856.937500	54340.339844	1114.264648	1558.213745	16.212551	1.090154	0.650724	27.000000	-5496915.500000	0.876170
483.000000	1544.000000	13.000000	3887.513916	0.000000	121.830124	673861.687500	61173.433594	483.383270	1544.221558	12.583912	1.147847	0.530848	27.000000	-5693940.000000	0.830081
1170.000000	123.000000	12.000000	3876.580811	0.000000	260.780487	718719.687500	52388.015625	1169.632812	122.923531	12.336843	1.231932	0.573964	27.000000	-5885494.000000	0.856894
965.000000	861.000000	13.000000	3873.211426	0.000000	338.865692	716609.500000	54811.234375	964.799866	861.374451	12.678478	1.265516	0.518332	27.000000	-5799142.000000	0.838181
1539.000000	1478.000000	20.000000	3872.224121	0.000000	745.860229	1123396.000000	33314.437500	1538.909180	1477.563354	20.302423	1.526316	0.919056	27.000000	-9035275.000000	0.867210
788.000000	706.000000	13.000000	3871.137207	0.000000	148.516281	724969.250000	46589.507812	788.107605	706.569336	12.626739	1.398887	0.504889	27.000000	-5929622.500000	0.788032
643.000000	1290.000000	13.000000	3867.309082	0.000000	55.437950	579754.562500	75527.171875	643.293701	1290.115601	12.619535	1.034794	0.455159	27.000000	-5022926.500000	0.843785
438.000000	28.000000	21.000000	3863.744141	0.000000	1416.486938	1708980.125000	21951.664062	438.488464	28.208118	21.165491	1.953190	1.295719	27.000000	-13728253.000000	0.820494
1006.000000	359.000000	14.000000	3847.836426	0.000000	566.790466	858008.312500	39669.410156	1005.621338	359.426666	14.077451	1.395326	0.705366	27.000000	-6744972.500000	0.869517
1039.000000	253.000000	12.000000	3843.590820	0.000000	462.998657	931428.312500	38079.597656	1038.935059	252.727493	12.482537	1.688150	0.544961	27.000000	-7488575.000000	0.724845
1422.000000	643.000000	12.000000	3836.133545	0.000000	201.701111	707451.437500	60937.574219	1422.458984	642.672546	12.424397	1.166381	0.541827	27.000000	-5902304.000000	0.804815
1942.000000	1046.000000	12.000000	3830.516602	0.000000	153.056473	617286.062500	48879.277344	1941.488037	1046.321899	12.034205	1.205225	0.552021	27.000000	-5120984.000000	0.832330
1565.000000	1441.000000	17.000000	3825.563232	0.000000	1044.993164	1366723.625000	25872.958984	1565.143311	1440.691650	16.535980	1.882998	0.945943	27.000000	-11401026.000000	0.800231
1113.000000	274.000000	13.000000	3825.527588	0.000000	203.050690	719123.937500	60440.113281	1112.669556	273.820557	12.535667	1.226092	0.502531	27.000000	-5982676.500000	0.816106
1116.000000	117.000000	12.000000	3816.886719	0.000000	276.211456	709408.687500	64410.078125	1116.440918	117.249680	12.427118	1.127153	0.550436	27.000000	-5893023.000000	0.801972
1969.000000	1359.000000	12.000000	3814.847168	0.000000	251.432602	607454.000000	52446.214844	1969.068481	1358.875977	12.074335	1.168377	0.538721	27.000000	-4991546.500000	0.878984
1255.000000	1158.000000	14.000000	3808.154297	0.000000	490.708282	778608.375000	49699.843750	1255.491821	1158.307251	14.223814	1.233606	0.653644	27.000000	-6278215.500000	0.843393
1676.000000	839.000000	12.000000	3802.701172	0.000000	115.943405	595718.875000	53698.378906	1675.592529	839.029297	12.209339	1.144154	0.538073	27.000000	-4957118.000000	0.845581
1567.000000	1951.000000	12.000000	3794.204102	0.000000	466.881622	707181.500000	51475.406250	1566.719971	1951.314331	12.081886	1.217887	0.588095	27.000000	-5694669.000000	0.861381
733.000000	1996.000000	14.000000	3778.832031	0.000000	364.337616	713197.312500	52312.335938	732.954956	1996.261353	13.683166	1.184867	0.616590	27.000000	-5786505.500000	0.873670
1923.000000	1253.000000	12.000000	3778.809814	0.000000	199.831665	618399.312500	49929.078125	1923.277832	1253.126221	12.114198	1.177633	0.567056	27.000000	-5091021.500000	0.877473
1376.000000	774.000000	12.000000	3773.467285	0.000000	155.221207	651486.437500	59503.566406	1376.155884	773.573975	12.380448	1.197571	0.484719	27.000000	-5426717.500000	0.837204
1534.000000	898.000000	12.000000	3762.790039	0.000000	95.339622	665457.500000	50731.023438	1533.538574	898.214966	12.328179	1.212218	0.566781	27.000000	-5529290.500000	0.846104
684.000000	1662.000000	13.000000	3753.062988	0.000000	205.110046	583956.437500	54424.460938	684.091919	1662.108276	12.856235	1.122071	0.541098	27.000000	-4813694.000000	0.868981
943.000000	610.000000	12.000000	3751.332031	0.000000	0.000000	697889.062500	21558.345703	943.000000	610.000000	12.000000	1.509405	0.902173	27.000000	-5564948.000000	0.781658
324.000000	97.000000	20.000000	3748.928467	0.000000	1495.067749	1600838.250000	22566.191406	324.621735	97.331421	19.862473	1.899696	1.248105	27.000000	-12995057.000000	0.854585
1327.000000	1395.000000	16.000000	3739.912109	0.000000	150.107376	627423.062500	53605.929688	1327.268799	1394.923828	16.285706	1.072555	0.646009	27.000000	-5226836.000000	0.881199
1582.000000	1247.000000	12.000000	3735.003662	0.000000	108.563789	607750.500000	50140.558594	1581.848999	1247.017090	12.284154	1.197236	0.536917	27.000000	-5063143.500000	0.885011
578.000000	721.000000	13.000000	3712.986328	0.000000	182.263245	698293.062500	47602.554688	578.378296	720.824463	12.633715	1.332227	0.524785	27.000000	-5678011.000000	0.836539
658.000000	449.000000	13.000000	3705.806885	0.000000	0.000000	601124.187500	18569.199219	658.000000	449.000000	13.000000	1.509405	0.902173	27.000000	-4769638.000000	0.897470
